,action,wolfIdentity,sheepIdentity,precision,responseSubtlety,responsePosterior,RT(ms),realSubtlety,numberObjects,trajectoryFilename
178,False,0,1,3.3,60,0.05269281795241819,8000.000000000001,120,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/4.pkl
179,True,0,1,50.0,5,0.9912026111144746,2016.6666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/56.pkl
180,False,3,2,50.0,5,0.08871791196757603,8000.000000000001,150,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/180.pkl
181,False,3,8,50.0,5,0.1766917762835977,8000.000000000001,150,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/194.pkl
182,False,1,3,0.92,120,0.024049810434290168,8000.000000000001,90,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/52.pkl
183,True,0,1,50.0,5,0.9953753022891526,3416.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/0.pkl
184,False,2,0,0.31,150,0.023021657791083353,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/46.pkl
185,False,0,5,50.0,5,0.08838134337638975,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/190.pkl
186,False,0,1,3.3,60,0.6895894730690162,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/184.pkl
187,True,0,1,50.0,5,0.991968653356366,5216.666666666667,5,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/91.pkl
188,False,0,1,11.0,30,0.9870574994465496,8000.000000000001,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/85.pkl
189,False,2,3,3.3,60,0.033824455576811956,8000.000000000001,180,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/153.pkl
190,True,0,1,50.0,5,0.9945759179701374,4216.666666666667,5,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/147.pkl
191,False,6,7,50.0,5,0.6571512904420972,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/219.pkl
192,True,0,1,11.0,30,0.9919344680732463,7416.666666666667,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/218.pkl
193,False,0,1,1.83,90,0.07303768155376726,8000.000000000001,180,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/146.pkl
194,False,1,0,3.3,60,0.043526740911330436,8000.000000000001,150,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/152.pkl
195,True,0,1,50.0,5,0.9928664731010043,7016.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/84.pkl
196,False,2,1,1.83,90,0.1839402944165156,8000.000000000001,180,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/90.pkl
197,False,4,3,0.31,150,0.015191333637737055,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/185.pkl
198,False,0,1,1.83,90,0.0698894930861154,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/191.pkl
199,False,4,1,3.3,60,0.05090731485561479,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/47.pkl
200,False,2,8,3.3,60,0.0025830482491228535,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/53.pkl
201,False,0,1,3.3,60,0.8505328124557268,8000.000000000001,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/1.pkl
202,False,5,4,50.0,5,0.20422148016347144,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/45.pkl
203,False,0,1,1.83,90,0.30930759943781905,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/3.pkl
204,False,4,5,1.83,90,0.009519645265852458,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/51.pkl
205,False,0,6,1.83,90,0.018097504706979257,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/79.pkl
206,False,4,0,0.31,150,0.023963669787360548,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/187.pkl
207,False,1,4,3.3,60,0.007179776783061584,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/193.pkl
208,False,0,1,3.3,60,0.9774646880331077,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/86.pkl
209,False,0,1,3.3,60,0.17814668882702372,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/178.pkl
210,True,0,1,11.0,30,0.9960922782739496,5616.666666666667,30,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/92.pkl
211,False,2,1,0.92,120,0.33984684321350833,8000.000000000001,120,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/144.pkl
212,False,0,1,3.3,60,0.7354069723317527,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/150.pkl
213,False,3,2,1.83,90,0.1515119161627459,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/151.pkl
214,False,2,0,50.0,5,0.5137949503798916,8000.000000000001,150,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/145.pkl
215,False,0,1,3.3,60,0.9640943826880911,8000.000000000001,60,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/93.pkl
216,False,0,1,1.83,90,0.48438749363615635,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/87.pkl
217,False,3,0,3.3,60,0.0385395726857455,8000.000000000001,120,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/179.pkl
218,False,8,4,0.31,150,0.004048743917303982,8000.000000000001,90,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/192.pkl
219,False,0,1,11.0,30,0.8495056937846172,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/78.pkl
220,False,0,1,11.0,30,0.1754215849469009,8000.000000000001,120,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/186.pkl
221,False,0,1,3.3,60,0.9654487103101964,8000.000000000001,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/2.pkl
222,False,5,0,11.0,30,0.47095566686323054,8000.000000000001,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/50.pkl
223,False,0,1,3.3,60,0.3741944044902024,8000.000000000001,60,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/44.pkl
0,True,0,1,50.0,5,0.9934476719385709,2416.666666666667,5,9,/home/ning/modelingpercivedintention/data/trajectory/expt1/49.pkl
1,False,0,1,3.3,60,0.21163367922233078,8000.000000000001,150,3,/home/ning/modelingpercivedintention/data/trajectory/expt1/61.pkl
