,action,wolfIdentity,sheepIdentity,precision,responseSubtlety,responsePosterior,RT(ms),realSubtlety,numberObjects,trajectoryFilename
190,True,0,1,50.0,5,0.9919610143707145,3816.666666666667,5,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/147.pkl
191,False,0,1,3.3,60,0.8609679058414054,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/219.pkl
192,True,0,1,11.0,30,0.9916786637527484,7816.666666666667,30,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/218.pkl
193,False,0,1,0.31,150,0.22162881731896522,8000.000000000001,180,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/146.pkl
194,False,1,0,3.3,60,0.08785677596947951,8000.000000000001,150,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/152.pkl
195,True,0,1,50.0,5,0.9901972753416846,3216.666666666667,5,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/84.pkl
196,False,2,1,1.83,90,0.23726660023722834,8000.000000000001,180,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/90.pkl
197,False,3,2,3.3,60,0.24358552063827787,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/185.pkl
198,False,7,6,1.83,90,0.04169122694350068,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/191.pkl
199,False,2,3,11.0,30,0.0981284754177313,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/47.pkl
200,False,4,8,11.0,30,0.04656781947594462,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/53.pkl
201,False,0,1,3.3,60,0.909613050759643,8000.000000000001,30,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/1.pkl
202,False,0,1,3.3,60,0.20966847568801997,8000.000000000001,90,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/45.pkl
203,False,0,1,0.92,120,0.36666722281185554,8000.000000000001,90,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/3.pkl
204,False,0,1,11.0,30,0.0464075192655352,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/51.pkl
205,False,0,1,1.83,90,0.06701541267807726,8000.000000000001,60,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/79.pkl
206,False,5,4,0.92,120,0.06595412378396746,8000.000000000001,150,6,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/187.pkl
207,False,5,6,3.3,60,0.2732915533850084,8000.000000000001,120,9,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/193.pkl
208,True,0,1,3.3,60,0.990488868419351,7616.666666666667,60,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/86.pkl
209,False,0,1,3.3,60,0.5073673857846309,8000.000000000001,90,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/178.pkl
210,True,0,1,11.0,30,0.9952583331301611,5616.666666666667,30,4,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/92.pkl
211,False,2,1,0.92,120,0.1685288024123511,8000.000000000001,120,3,/Users/xuhaokui/Documents/Research Document/modelingpercivedintention/data/trajectory/expt1/144.pkl
